[2025-05-12 11:52:44,460] [INFO] Worker lanzado: padrao_impar sobre USDJPY-OTC
[2025-05-12 11:52:44,462] [INFO] Worker lanzado: melhor_de_3 sobre USDJPY-OTC
[2025-05-12 11:52:44,464] [INFO] Worker lanzado: padrao_23 sobre USDJPY-OTC
[2025-05-12 11:52:44,465] [INFO] Worker lanzado: turno_over sobre USDJPY-OTC
[2025-05-12 11:52:44,469] [INFO] Worker lanzado: seven_flip sobre USDJPY-OTC
[2025-05-12 11:52:44,473] [INFO] Worker lanzado: gaba sobre USDJPY-OTC
[2025-05-12 11:52:44,483] [INFO] Worker lanzado: five_flip sobre USDJPY-OTC
[2025-05-12 11:52:44,483] [INFO] Worker lanzado: reversao sobre USDJPY-OTC
[2025-05-12 11:52:44,484] [INFO] Worker lanzado: tres_vizinhos sobre USDJPY-OTC
[2025-05-12 11:52:44,486] [INFO] Worker lanzado: torres_gemeas sobre USDJPY-OTC
[2025-05-12 11:52:44,495] [INFO] Worker lanzado: tres_mosqueteiros sobre USDJPY-OTC
[2025-05-12 11:52:44,498] [INFO] Worker lanzado: mhi1_maioria sobre GBPUSD
[2025-05-12 11:52:44,499] [INFO] Worker lanzado: mhi1_minoria sobre GBPUSD
[2025-05-12 11:52:44,500] [INFO] Worker lanzado: mhi2_maioria sobre GBPUSD
[2025-05-12 11:52:44,514] [INFO] Worker lanzado: mhi2_minoria sobre GBPUSD
[2025-05-12 11:52:44,525] [INFO] Worker lanzado: mhi3_maioria sobre GBPUSD
[2025-05-12 11:52:44,584] [INFO] Worker lanzado: mhi3_minoria sobre GBPUSD
[2025-05-12 11:52:44,586] [INFO] Worker lanzado: milhao_maioria sobre GBPUSD
[2025-05-12 11:52:44,588] [INFO] Worker lanzado: milhao_minoria sobre GBPUSD
[2025-05-12 11:52:44,596] [INFO] Worker lanzado: padrao_impar sobre GBPUSD
[2025-05-12 11:52:44,597] [INFO] Worker lanzado: melhor_de_3 sobre GBPUSD
[2025-05-12 11:52:44,599] [INFO] Worker lanzado: padrao_23 sobre GBPUSD
[2025-05-12 11:52:44,601] [INFO] Worker lanzado: turno_over sobre GBPUSD
[2025-05-12 11:52:44,604] [INFO] Worker lanzado: seven_flip sobre GBPUSD
[2025-05-12 11:52:44,626] [INFO] Worker lanzado: gaba sobre GBPUSD
[2025-05-12 11:52:44,658] [INFO] Worker lanzado: five_flip sobre GBPUSD
[2025-05-12 11:52:44,664] [INFO] Worker lanzado: reversao sobre GBPUSD
[2025-05-12 11:52:44,729] [INFO] Worker lanzado: tres_vizinhos sobre GBPUSD
[2025-05-12 11:52:44,740] [INFO] Worker lanzado: torres_gemeas sobre GBPUSD
[2025-05-12 11:52:44,747] [INFO] Worker lanzado: tres_mosqueteiros sobre GBPUSD
[2025-05-12 11:53:16,264] [ERROR] Fallo en broker.comprar para EURUSD PUT
